96 , -32.00 , -9.130596E-1 , +1.000000E-6  , +2.992250E-2  , +2.992590E-2  , +2.991970E-2  , +2.036664E-6  , 2.992250E+4 , 1.27 , +3.470000E+0  , +3.470000E-6  , +1.069399E-2  , +3.000000E+0  , +3.000000E-6  , +1.333503E-2  , 
97 , -34.00 , -9.701258E-1 , +1.000000E-6  , +2.991462E-2  , +2.991590E-2  , +2.991360E-2  , +7.359348E-7  , 2.991462E+4 , 1.25 , +3.635000E+0  , +3.635000E-6  , +1.174309E-2  , +3.940000E+0  , +3.940000E-6  , +1.127047E-2  , 
98 , -36.00 , -1.027192E+0 , +1.000000E-6  , +2.990796E-2  , +2.990920E-2  , +2.990690E-2  , +8.309031E-7  , 2.990796E+4 , 1.22 , +3.515000E+0  , +3.515000E-6  , +1.230148E-2  , +3.330000E+0  , +3.330000E-6  , +1.252274E-2  , 
99 , -38.00 , -1.084258E+0 , +1.000000E-6  , +2.990056E-2  , +2.990130E-2  , +2.989990E-2  , +4.543127E-7  , 2.990056E+4 , 1.20 , +3.745000E+0  , +3.745000E-6  , +1.189537E-2  , +3.700000E+0  , +3.700000E-6  , +1.282735E-2  , 
100 , -40.00 , -1.141325E+0 , +1.000000E-6  , +2.989298E-2  , +2.989380E-2  , +2.989250E-2  , +4.621688E-7  , 2.989298E+4 , 1.17 , +3.383333E+0  , +3.383333E-6  , +2.127518E-2  , +3.790000E+0  , +3.790000E-6  , +1.076279E-2  , 
101 , -41.00 , -1.169858E+0 , +1.000000E-6  , +2.988980E-2  , +2.989020E-2  , +2.988950E-2  , +2.898275E-7  , 2.988980E+4 , 1.16 , +3.196095E+0  , +3.196095E-6  , +2.445614E-2  , +3.180000E+0  , +3.180000E-6  , +1.190676E-2  , 
102 , -61.00 , -1.740520E+0 , +1.000000E-6  , +2.981944E-2  , +2.982080E-2  , +2.981800E-2  , +1.009158E-6  , 2.981944E+4 , 0.92 , +3.460000E+0  , +3.460000E-6  , +6.221806E-3  , +3.518000E+0  , +3.518000E-6  , +1.151416E-2  , 
103 , -81.00 , -2.311182E+0 , +1.000000E-6  , +2.975140E-2  , +2.975230E-2  , +2.975040E-2  , +6.033241E-7  , 2.975140E+4 , 0.69 , +3.435500E+0  , +3.435500E-6  , +1.170925E-2  , +3.402000E+0  , +3.402000E-6  , +1.174092E-2  , 
104 , -101.00 , -2.881844E+0 , +1.000000E-6  , +2.968202E-2  , +2.968300E-2  , +2.968170E-2  , +4.915282E-7  , 2.968202E+4 , 0.46 , +3.441500E+0  , +3.441500E-6  , +1.162633E-2  , +3.469000E+0  , +3.469000E-6  , +1.155477E-2  , 
105 , -121.00 , -3.452507E+0 , +1.000000E-6  , +2.961374E-2  , +2.961380E-2  , +2.961360E-2  , +8.000000E-8  , 2.961374E+4 , 0.23 , +3.394500E+0  , +3.394500E-6  , +1.148877E-2  , +3.414000E+0  , +3.414000E-6  , +1.142277E-2  , 
106 , -141.00 , -4.023169E+0 , +1.000000E-6  , +2.954624E-2  , +2.954700E-2  , +2.954520E-2  , +6.858571E-7  , 2.954624E+4 , 0.00 ,  ,  ,  , +3.375000E+0  , +3.375000E-6  , +1.142277E-2  , 
107 , -141.00 , -4.023169E+0 , +1.000000E-6  , +2.954624E-2  , +2.954700E-2  , +2.954520E-2  , +6.858571E-7  , 2.954624E+4 , 0.00 ,  ,  ,  ,  ,  ,  , 
